file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/2ship/mm/include/PR/ucode.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,81c6c9c74c2f8a6afd61b9157a785011c0a41ac4a778f96c97eab520a45eb1f4,81c6c9c74c2f8a6afd61b9157a785011c0a41ac4a778f96c97eab520a45eb1f4,81c6c9c74c2f8a6afd61b9157a785011c0a41ac4a778f96c97eab520a45eb1f4,False,verified-upstream
third_party/2ship/mm/include/PR/ultratypes.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7e3f062f3a21c8b7d06e41ca1477681819425e65716d720a501d1ed4f1512c65,7e3f062f3a21c8b7d06e41ca1477681819425e65716d720a501d1ed4f1512c65,7e3f062f3a21c8b7d06e41ca1477681819425e65716d720a501d1ed4f1512c65,False,verified-upstream
third_party/2ship/mm/include/PR/viint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,18582455f4804d97ff4bd8ed4aadcacd9c6eec8778dfc73579b4db4a5190556a,18582455f4804d97ff4bd8ed4aadcacd9c6eec8778dfc73579b4db4a5190556a,18582455f4804d97ff4bd8ed4aadcacd9c6eec8778dfc73579b4db4a5190556a,False,verified-upstream
third_party/2ship/mm/include/PR/voiceinternal.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,523f854fa6f6bc207ec5053d3f7069294880bed69e2bd0e64ccd6a7908972e48,523f854fa6f6bc207ec5053d3f7069294880bed69e2bd0e64ccd6a7908972e48,523f854fa6f6bc207ec5053d3f7069294880bed69e2bd0e64ccd6a7908972e48,False,verified-upstream
third_party/2ship/mm/include/PR/xstdio.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2b93fcb7237e28c530dd2be88599fc4da7d713f358f9feb023157bd7c8cec367,2b93fcb7237e28c530dd2be88599fc4da7d713f358f9feb023157bd7c8cec367,2b93fcb7237e28c530dd2be88599fc4da7d713f358f9feb023157bd7c8cec367,False,verified-upstream
third_party/2ship/mm/include/prevent_bss_reordering.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d2c83e420fdfe52770eb4f92ccf2f7f1666965e7952de46d45bcfb513f115d3e,d2c83e420fdfe52770eb4f92ccf2f7f1666965e7952de46d45bcfb513f115d3e,d2c83e420fdfe52770eb4f92ccf2f7f1666965e7952de46d45bcfb513f115d3e,False,verified-upstream
third_party/2ship/mm/include/prevent_bss_reordering2.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,65dc566ab19ec92a2fdc17cb439f281be1e9655ad034ddc93ad548cd5d057dd0,65dc566ab19ec92a2fdc17cb439f281be1e9655ad034ddc93ad548cd5d057dd0,65dc566ab19ec92a2fdc17cb439f281be1e9655ad034ddc93ad548cd5d057dd0,False,verified-upstream
third_party/2ship/mm/include/rand.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,913b08f2c61a95d1a2b4a322f12981f5a6f7dede96622d454c28025bd505cc62,913b08f2c61a95d1a2b4a322f12981f5a6f7dede96622d454c28025bd505cc62,913b08f2c61a95d1a2b4a322f12981f5a6f7dede96622d454c28025bd505cc62,False,verified-upstream
third_party/2ship/mm/include/regs.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,68d1a33504d624c5cb0e07414dd19c509769b88a641f13666c6d69a359dbbddc,68d1a33504d624c5cb0e07414dd19c509769b88a641f13666c6d69a359dbbddc,68d1a33504d624c5cb0e07414dd19c509769b88a641f13666c6d69a359dbbddc,False,verified-upstream
third_party/2ship/mm/include/scheduler.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3e76916cddb8de389306e4e189fc6ecd68cd481dad215281b7e236575bdd9383,3e76916cddb8de389306e4e189fc6ecd68cd481dad215281b7e236575bdd9383,3e76916cddb8de389306e4e189fc6ecd68cd481dad215281b7e236575bdd9383,False,verified-upstream
third_party/2ship/mm/include/segment_symbols.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2d52beaefea138b95b6caf111ac02f821555dc1b90c2e53df02ad1b71071d0b5,2d52beaefea138b95b6caf111ac02f821555dc1b90c2e53df02ad1b71071d0b5,2d52beaefea138b95b6caf111ac02f821555dc1b90c2e53df02ad1b71071d0b5,False,verified-upstream
third_party/2ship/mm/include/seqcmd.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d8df89827e6bf03144f8af196321755c6379aa592d5e2e2e533679fc20462a58,d8df89827e6bf03144f8af196321755c6379aa592d5e2e2e533679fc20462a58,d8df89827e6bf03144f8af196321755c6379aa592d5e2e2e533679fc20462a58,False,verified-upstream
third_party/2ship/mm/include/sequence.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,703633e0ff2c4fbcd09ebe8922855a2f4a9f91d88028ae67d0d210efe6959ea8,703633e0ff2c4fbcd09ebe8922855a2f4a9f91d88028ae67d0d210efe6959ea8,703633e0ff2c4fbcd09ebe8922855a2f4a9f91d88028ae67d0d210efe6959ea8,False,verified-upstream
third_party/2ship/mm/include/sfx.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fcf03919e1930fbd0134569ba83942b7b46ba079850260a82e6be8c7c197e506,fcf03919e1930fbd0134569ba83942b7b46ba079850260a82e6be8c7c197e506,fcf03919e1930fbd0134569ba83942b7b46ba079850260a82e6be8c7c197e506,False,verified-upstream
third_party/2ship/mm/include/slowly.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e841c679d4eb9dbc311f22ab77324fcf40fdc968e0b61c29def3d016b95af860,e841c679d4eb9dbc311f22ab77324fcf40fdc968e0b61c29def3d016b95af860,e841c679d4eb9dbc311f22ab77324fcf40fdc968e0b61c29def3d016b95af860,False,verified-upstream
third_party/2ship/mm/include/stack.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,bc48aec6314e0cfea0c0af5b51ab975fbe56d4f1e98082cea6d8222420c904ec,bc48aec6314e0cfea0c0af5b51ab975fbe56d4f1e98082cea6d8222420c904ec,bc48aec6314e0cfea0c0af5b51ab975fbe56d4f1e98082cea6d8222420c904ec,False,verified-upstream
third_party/2ship/mm/include/stackcheck.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5157562c437249f5dae4dd3e61286857630ed3fd9d0ac34fd095a80777805c2d,5157562c437249f5dae4dd3e61286857630ed3fd9d0ac34fd095a80777805c2d,5157562c437249f5dae4dd3e61286857630ed3fd9d0ac34fd095a80777805c2d,False,verified-upstream
third_party/2ship/mm/include/sys_cfb.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7adb64e931515ffe0d89b0cdbef1d873069970524a1d0e3b70fa2107acd7c142,7adb64e931515ffe0d89b0cdbef1d873069970524a1d0e3b70fa2107acd7c142,7adb64e931515ffe0d89b0cdbef1d873069970524a1d0e3b70fa2107acd7c142,False,verified-upstream
third_party/2ship/mm/include/sys_flashrom.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f1ff4f12734f3231bf8c17dce80a4757f71dd916f57592810b99072dc46bdd31,f1ff4f12734f3231bf8c17dce80a4757f71dd916f57592810b99072dc46bdd31,f1ff4f12734f3231bf8c17dce80a4757f71dd916f57592810b99072dc46bdd31,False,verified-upstream
third_party/2ship/mm/include/sys_matrix.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,eda589be0f508633d84c16b47ce558466c9ddf3f4416cad3eb8b9fa8a7010748,eda589be0f508633d84c16b47ce558466c9ddf3f4416cad3eb8b9fa8a7010748,eda589be0f508633d84c16b47ce558466c9ddf3f4416cad3eb8b9fa8a7010748,False,verified-upstream
third_party/2ship/mm/include/system_heap.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ba738fe32947a7977138245834fda1cd37e91799149cf802497d1b6ee2beef91,ba738fe32947a7977138245834fda1cd37e91799149cf802497d1b6ee2beef91,ba738fe32947a7977138245834fda1cd37e91799149cf802497d1b6ee2beef91,False,verified-upstream
third_party/2ship/mm/include/system_malloc.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5a02dfce2ddc3cb86d11b70503a28193249aea064f8d5c409ca8fb1c94adfa1d,5a02dfce2ddc3cb86d11b70503a28193249aea064f8d5c409ca8fb1c94adfa1d,5a02dfce2ddc3cb86d11b70503a28193249aea064f8d5c409ca8fb1c94adfa1d,False,verified-upstream
third_party/2ship/mm/include/tables/actor_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,376be12853c143ae4283ff28a3cce38700cb7a41c422c90ef6a56ed417056192,376be12853c143ae4283ff28a3cce38700cb7a41c422c90ef6a56ed417056192,376be12853c143ae4283ff28a3cce38700cb7a41c422c90ef6a56ed417056192,False,verified-upstream
third_party/2ship/mm/include/tables/effect_ss_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e50089761cd6b66109658b4f568e0fdad6f687a4e08a3788aed6a1d294771cc8,e50089761cd6b66109658b4f568e0fdad6f687a4e08a3788aed6a1d294771cc8,e50089761cd6b66109658b4f568e0fdad6f687a4e08a3788aed6a1d294771cc8,False,verified-upstream
third_party/2ship/mm/include/tables/gamestate_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,985e10fe3176c881f58cc56b59b33658bc8c7ae75560b16815bf649511d49610,985e10fe3176c881f58cc56b59b33658bc8c7ae75560b16815bf649511d49610,985e10fe3176c881f58cc56b59b33658bc8c7ae75560b16815bf649511d49610,False,verified-upstream
third_party/2ship/mm/include/tables/notebook_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ebe657c5499a6ada0138ecda6e6313bb295c847b06cf7a3b959736d091c6d559,ebe657c5499a6ada0138ecda6e6313bb295c847b06cf7a3b959736d091c6d559,ebe657c5499a6ada0138ecda6e6313bb295c847b06cf7a3b959736d091c6d559,False,verified-upstream
third_party/2ship/mm/include/tables/object_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2347a8117a1e835ce03c9092bcf1a2635427dc9e9c8d3f5b42bc4083f7fce6c9,2347a8117a1e835ce03c9092bcf1a2635427dc9e9c8d3f5b42bc4083f7fce6c9,2347a8117a1e835ce03c9092bcf1a2635427dc9e9c8d3f5b42bc4083f7fce6c9,False,verified-upstream
third_party/2ship/mm/include/tables/scene_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,24e7d4b139698fb85f7e6a495f391a58714ebe67b6fd332411e973acdf3153a9,24e7d4b139698fb85f7e6a495f391a58714ebe67b6fd332411e973acdf3153a9,24e7d4b139698fb85f7e6a495f391a58714ebe67b6fd332411e973acdf3153a9,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/enemybank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,832c15e889a6f4f1e866ac76d0d39c8754721c2805d1a99e5a751c58d3d8b202,832c15e889a6f4f1e866ac76d0d39c8754721c2805d1a99e5a751c58d3d8b202,832c15e889a6f4f1e866ac76d0d39c8754721c2805d1a99e5a751c58d3d8b202,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/environmentbank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2a4a4beaf83ab5bef0b28807149e75d43c0df7bb40b26a8eac05f3cc6bd2a42b,2a4a4beaf83ab5bef0b28807149e75d43c0df7bb40b26a8eac05f3cc6bd2a42b,2a4a4beaf83ab5bef0b28807149e75d43c0df7bb40b26a8eac05f3cc6bd2a42b,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/itembank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a7b819aae76cb8d583574d726ee760c308f6e1bf574e33c54d92c46a1cf32806,a7b819aae76cb8d583574d726ee760c308f6e1bf574e33c54d92c46a1cf32806,a7b819aae76cb8d583574d726ee760c308f6e1bf574e33c54d92c46a1cf32806,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/ocarinabank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5d7fa290c4ba2181a8a1cb928d8c8a8b3e0f80090effd076b35500dfe1e001b3,5d7fa290c4ba2181a8a1cb928d8c8a8b3e0f80090effd076b35500dfe1e001b3,5d7fa290c4ba2181a8a1cb928d8c8a8b3e0f80090effd076b35500dfe1e001b3,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/playerbank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c441c8747bc180502415441249b79b0517b7fcddf28c7642944b1a4857d37ac8,c441c8747bc180502415441249b79b0517b7fcddf28c7642944b1a4857d37ac8,c441c8747bc180502415441249b79b0517b7fcddf28c7642944b1a4857d37ac8,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/systembank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3ef9bbdc3436f37c9966f680c724fc43ed305042432fbd40b148ac2c23ec6220,3ef9bbdc3436f37c9966f680c724fc43ed305042432fbd40b148ac2c23ec6220,3ef9bbdc3436f37c9966f680c724fc43ed305042432fbd40b148ac2c23ec6220,False,verified-upstream
third_party/2ship/mm/include/tables/sfx/voicebank_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e0fd47f3e90e2774ffa82fab83968dcae1afb12d8f3dc54b751389c7baa4787c,e0fd47f3e90e2774ffa82fab83968dcae1afb12d8f3dc54b751389c7baa4787c,e0fd47f3e90e2774ffa82fab83968dcae1afb12d8f3dc54b751389c7baa4787c,False,verified-upstream
third_party/2ship/mm/include/tables/transition_table.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8efd95c170a35e8f5cbbfb2243581b8d5a00d994e6846f025965c4719e58a514,8efd95c170a35e8f5cbbfb2243581b8d5a00d994e6846f025965c4719e58a514,8efd95c170a35e8f5cbbfb2243581b8d5a00d994e6846f025965c4719e58a514,False,verified-upstream
third_party/2ship/mm/include/tha.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e657180315e3316ecf17c0a92c841fa233679bfca3fccdd542ecadbc6106f274,e657180315e3316ecf17c0a92c841fa233679bfca3fccdd542ecadbc6106f274,e657180315e3316ecf17c0a92c841fa233679bfca3fccdd542ecadbc6106f274,False,verified-upstream
third_party/2ship/mm/include/thga.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5560052169e84067042a0a4088d92ebb679d70d5bf1c260fbdc7a808051cbb89,5560052169e84067042a0a4088d92ebb679d70d5bf1c260fbdc7a808051cbb89,5560052169e84067042a0a4088d92ebb679d70d5bf1c260fbdc7a808051cbb89,False,verified-upstream
third_party/2ship/mm/include/ultra64.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4cc1a6bf032079621226879968b27519ff363a5ba761afd82bd42ab64884acbb,4cc1a6bf032079621226879968b27519ff363a5ba761afd82bd42ab64884acbb,4cc1a6bf032079621226879968b27519ff363a5ba761afd82bd42ab64884acbb,False,verified-upstream
third_party/2ship/mm/include/unk.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a7f6bd6dd51a4a550cbb2faa6fbf0bed5f050c20e557c6540b4069daad0dc5b5,a7f6bd6dd51a4a550cbb2faa6fbf0bed5f050c20e557c6540b4069daad0dc5b5,a7f6bd6dd51a4a550cbb2faa6fbf0bed5f050c20e557c6540b4069daad0dc5b5,False,verified-upstream
